run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_logLik,metrics.stopped_epoch,metrics.logLik,metrics.restored_epoch,metrics.train_logLik,params.monitor,params.opt_epsilon,params.x_units,params.steps_per_epoch,params.restore_best_weights,params.workers,params.model_type,params.base_distribution,params.validation_batch_size,params.x_dropout,params.validation_steps,params.shuffle,params.learning_rate,params.data_path,params.use_multiprocessing,params.fast,params.sample_weight,params.baseline,params.epochs,params.validation_split,params.y_dropout,params.seed,params.y_layers,params.validation_freq,params.initial_epoch,params.y_base_units,params.opt_beta_1,params.batch_size,params.class_weight,params.patience,params.y_top_units,params.opt_amsgrad,params.optimizer,params.opt_beta_2,params.min_delta,params.opt_decay,params.opt_name,params.log_level,params.max_queue_size,params.opt_learning_rate,params.x_layers,params.log_file,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.log-model.history,tags.mlflow.user,tags.mlflow.runName
e39f778ba9164c3889625f12e665a758,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/e39f778ba9164c3889625f12e665a758/artifacts,2023-05-15 21:56:45.006000+00:00,2023-05-15 21:58:16.328000+00:00,28.902587890625,183.0,6.623030662536621,83.0,22.86334228515625,val_logLik,1e-07,100,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.001,fish,False,False,None,None,10000,0.0,0.5,3,2,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f7d60303f40>,0.999,0,0.0,Adam,info,10,0.001,1,train.log,hp.py,LOCAL,"[{""run_id"": ""e39f778ba9164c3889625f12e665a758"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:32.014799"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""c4947cb33363489b854f7c358f6bf2ac"", ""mlflow_version"": ""2.2.2""}]",daniel,worried-steed-803
43762f923ac74535943274920dd13a64,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/43762f923ac74535943274920dd13a64/artifacts,2023-05-15 21:56:41.094000+00:00,2023-05-15 21:59:18.662000+00:00,26.841699600219727,234.0,25.988388061523438,134.0,21.524633407592773,val_logLik,1e-07,50,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,2,10,1,0,100,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f74803f1d20>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""43762f923ac74535943274920dd13a64"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:58:21.647105"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""4e21e525cc1f47d0ac8cd4be80372ac9"", ""mlflow_version"": ""2.2.2""}]",daniel,fortunate-sheep-386
129d58e5d8c44677b0f03e2104dd34c0,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/129d58e5d8c44677b0f03e2104dd34c0/artifacts,2023-05-15 21:56:40.764000+00:00,2023-05-15 21:58:17.935000+00:00,27.07893943786621,224.0,12.652801513671875,124.0,22.162729263305664,val_logLik,1e-07,100,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,2,10,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f9a06dd7c10>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""129d58e5d8c44677b0f03e2104dd34c0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:58:04.585860"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""1aa738006fb44325a5687d99ab5c63c6"", ""mlflow_version"": ""2.2.2""}]",daniel,bedecked-pig-949
f029d05b3c134182a49df47d47eee1dd,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/f029d05b3c134182a49df47d47eee1dd/artifacts,2023-05-15 21:56:37.055000+00:00,2023-05-15 21:57:30.121000+00:00,28.32052230834961,120.0,15.061726570129395,20.0,20.730329513549805,val_logLik,1e-07,100,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.01,fish,False,False,None,None,10000,0.0,0,3,10,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fe5cd75ea10>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""f029d05b3c134182a49df47d47eee1dd"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:15.947269"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""0c795e59e50b4ae68224d0a18e0be67d"", ""mlflow_version"": ""2.2.2""}]",daniel,upbeat-pug-308
83f3c4019b104de3b6fe0ed072439066,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/83f3c4019b104de3b6fe0ed072439066/artifacts,2023-05-15 21:56:31.503000+00:00,2023-05-15 21:57:08.992000+00:00,27.778852462768555,109.0,9.628410339355469,9.0,25.338817596435547,val_logLik,1e-07,50,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.001,fish,False,False,None,None,10000,0.0,0,2,2,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f7d4031ca60>,0.999,0,0.0,Adam,info,10,0.001,2,train.log,hp.py,LOCAL,"[{""run_id"": ""83f3c4019b104de3b6fe0ed072439066"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:01.411726"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""6b22649ee2464fdda2adb484e509c0ae"", ""mlflow_version"": ""2.2.2""}]",daniel,omniscient-koi-184
08d95919637245fbaba0c16fc54d2727,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/08d95919637245fbaba0c16fc54d2727/artifacts,2023-05-15 21:56:29.619000+00:00,2023-05-15 21:58:02.047000+00:00,26.527395248413086,174.0,5.032950401306152,74.0,19.015535354614258,val_logLik,1e-07,50,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.001,fish,False,False,None,None,10000,0.0,0,3,10,1,0,100,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f5a145d92d0>,0.999,0,0.0,Adam,info,10,0.001,2,train.log,hp.py,LOCAL,"[{""run_id"": ""08d95919637245fbaba0c16fc54d2727"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:33.000135"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""52d2ae5fc9184fba807db809b528b998"", ""mlflow_version"": ""2.2.2""}]",daniel,silent-koi-70
8c7495dcfe4f4a4a90bcc4185a6d93d1,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/8c7495dcfe4f4a4a90bcc4185a6d93d1/artifacts,2023-05-15 21:56:27.146000+00:00,2023-05-15 21:59:00.213000+00:00,23.593704223632812,280.0,9.710038185119629,180.0,27.296056747436523,val_logLik,1e-07,50,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.01,fish,False,False,None,None,10000,0.0,0,2,10,1,0,50,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f14ac6f3850>,0.999,0,0.0,Adam,info,10,0.01,1,train.log,hp.py,LOCAL,"[{""run_id"": ""8c7495dcfe4f4a4a90bcc4185a6d93d1"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:52.285934"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""ac237b30c28d4e559baa65968ba2a01c"", ""mlflow_version"": ""2.2.2""}]",daniel,learned-kite-568
8cdf2a69fec74590866b59f5f091d01b,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/8cdf2a69fec74590866b59f5f091d01b/artifacts,2023-05-15 21:56:25.791000+00:00,2023-05-15 21:57:04.205000+00:00,30.271808624267578,114.0,13.855711936950684,14.0,21.711563110351562,val_logLik,1e-07,20,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.005,fish,False,False,None,None,10000,0.0,0,2,2,1,0,100,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f98243c1ed0>,0.999,0,0.0,Adam,info,10,0.005,2,train.log,hp.py,LOCAL,"[{""run_id"": ""8cdf2a69fec74590866b59f5f091d01b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:56:56.410806"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""ee46aee684b445db871624ff7f1fadb3"", ""mlflow_version"": ""2.2.2""}]",daniel,enthused-panda-701
310fb19bc7cd400193ebacb35c9886a2,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/310fb19bc7cd400193ebacb35c9886a2/artifacts,2023-05-15 21:56:23.336000+00:00,2023-05-15 21:59:00.803000+00:00,28.396923065185547,200.0,19.195602416992188,100.0,19.66131591796875,val_logLik,1e-07,20,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,3,10,1,0,100,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7efcd870ce50>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""310fb19bc7cd400193ebacb35c9886a2"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:50.454614"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""8074a7c8252e47d99cef511a6d0443aa"", ""mlflow_version"": ""2.2.2""}]",daniel,upbeat-auk-336
3412fe14f1a843fcbdb095f056fda5a5,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/3412fe14f1a843fcbdb095f056fda5a5/artifacts,2023-05-15 21:56:20.090000+00:00,2023-05-15 21:57:51.737000+00:00,27.864397048950195,265.0,15.63661003112793,165.0,27.54163360595703,val_logLik,1e-07,100,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.001,fish,False,False,None,None,10000,0.0,0.5,2,2,1,0,100,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f4fdc2d2fe0>,0.999,0,0.0,Adam,info,10,0.001,1,train.log,hp.py,LOCAL,"[{""run_id"": ""3412fe14f1a843fcbdb095f056fda5a5"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:31.290863"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""b4203649cb334bc08bb5a9be8bb95613"", ""mlflow_version"": ""2.2.2""}]",daniel,indecisive-stag-73
0f0e6281757b49ec933f16be9871f211,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/0f0e6281757b49ec933f16be9871f211/artifacts,2023-05-15 21:56:19.929000+00:00,2023-05-15 21:57:50.431000+00:00,24.4837589263916,162.0,19.83527946472168,62.0,19.445920944213867,val_logLik,1e-07,20,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.01,fish,False,False,None,None,10000,0.0,0,3,2,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f1f2c119b40>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""0f0e6281757b49ec933f16be9871f211"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:02.160874"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""ae311271a8444cfa98b436775b2e6f1d"", ""mlflow_version"": ""2.2.2""}]",daniel,languid-steed-783
34cf215a8cb14bf492d386bcc7cccee2,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/34cf215a8cb14bf492d386bcc7cccee2/artifacts,2023-05-15 21:56:15.345000+00:00,2023-05-15 21:57:05.767000+00:00,29.093469619750977,114.0,14.871971130371094,14.0,24.094711303710938,val_logLik,1e-07,20,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.005,fish,False,False,None,None,10000,0.0,0,1,2,1,0,20,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f84e4798310>,0.999,0,0.0,Adam,info,10,0.005,2,train.log,hp.py,LOCAL,"[{""run_id"": ""34cf215a8cb14bf492d386bcc7cccee2"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:56:41.629719"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""f9d31be791344b16b936f126ec3324fa"", ""mlflow_version"": ""2.2.2""}]",daniel,smiling-rat-705
1ed88e977e55404fa60039c821f12c02,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/1ed88e977e55404fa60039c821f12c02/artifacts,2023-05-15 21:56:13.217000+00:00,2023-05-15 21:57:03.613000+00:00,25.883052825927734,134.0,20.21978187561035,34.0,22.31606101989746,val_logLik,1e-07,50,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,2,2,1,0,20,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fcf942d84f0>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""1ed88e977e55404fa60039c821f12c02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:56:46.401225"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""219f767e7f6c408c9646e60a08197486"", ""mlflow_version"": ""2.2.2""}]",daniel,placid-conch-213
f872ee41794743678821604ca9e8f28e,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/f872ee41794743678821604ca9e8f28e/artifacts,2023-05-15 21:56:12.818000+00:00,2023-05-15 21:57:51.472000+00:00,23.174163818359375,325.0,15.234076499938965,225.0,20.674461364746094,val_logLik,1e-07,50,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,1,2,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fe11c7425f0>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""f872ee41794743678821604ca9e8f28e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:43.249972"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""f50b661d24bd4ce1a99da70bf2278736"", ""mlflow_version"": ""2.2.2""}]",daniel,mercurial-stork-285
cafabf6a54754285acb6f99e50309ddb,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/cafabf6a54754285acb6f99e50309ddb/artifacts,2023-05-15 21:56:11.993000+00:00,2023-05-15 21:58:45.390000+00:00,30.656658172607422,273.0,14.269755363464355,173.0,22.482603073120117,val_logLik,1e-07,50,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.001,fish,False,False,None,None,10000,0.0,0,3,10,1,0,100,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fdb34728e50>,0.999,0,0.0,Adam,info,10,0.001,1,train.log,hp.py,LOCAL,"[{""run_id"": ""cafabf6a54754285acb6f99e50309ddb"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:52.353025"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""dc5a9b8d87bc421ea41aa2fb57de44ff"", ""mlflow_version"": ""2.2.2""}]",daniel,delightful-roo-126
7d304f2338db43c0805d339eb2811974,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/7d304f2338db43c0805d339eb2811974/artifacts,2023-05-15 21:56:11.973000+00:00,2023-05-15 21:57:31.197000+00:00,27.18973731994629,212.0,16.788816452026367,112.0,28.259824752807617,val_logLik,1e-07,100,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.005,fish,False,False,None,None,10000,0.0,0,3,10,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fbbbc15af50>,0.999,0,0.0,Adam,info,10,0.005,1,train.log,hp.py,LOCAL,"[{""run_id"": ""7d304f2338db43c0805d339eb2811974"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:21.348622"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""5b24e2b44a50480cb22f15f130c14ef0"", ""mlflow_version"": ""2.2.2""}]",daniel,peaceful-robin-650
72b4f753834f42ad9027371df9259d02,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/72b4f753834f42ad9027371df9259d02/artifacts,2023-05-15 21:56:11.107000+00:00,2023-05-15 21:57:43.036000+00:00,25.477584838867188,174.0,17.14080810546875,74.0,20.2266845703125,val_logLik,1e-07,100,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.005,fish,False,False,None,None,10000,0.0,0.5,1,2,1,0,20,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7fe03c5358d0>,0.999,0,0.0,Adam,info,10,0.005,2,train.log,hp.py,LOCAL,"[{""run_id"": ""72b4f753834f42ad9027371df9259d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:56:54.128989"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""c80a3367e250421195956cfc6058465d"", ""mlflow_version"": ""2.2.2""}]",daniel,sassy-wolf-240
431200748c594aadb0431a4c205cddb0,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/431200748c594aadb0431a4c205cddb0/artifacts,2023-05-15 21:56:08.278000+00:00,2023-05-15 21:56:57.637000+00:00,25.347888946533203,186.0,8.69961166381836,86.0,23.589981079101562,val_logLik,1e-07,50,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.005,fish,False,False,None,None,10000,0.0,0,1,2,1,0,20,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7fbe3c14f3d0>,0.999,0,0.0,Adam,info,10,0.005,1,train.log,hp.py,LOCAL,"[{""run_id"": ""431200748c594aadb0431a4c205cddb0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:56:49.342771"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""925cec4571794c8bb4f5f479fecfb09e"", ""mlflow_version"": ""2.2.2""}]",daniel,melodic-croc-646
aaf155850de84b3780a4f66a0adcff32,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/aaf155850de84b3780a4f66a0adcff32/artifacts,2023-05-15 21:56:07.609000+00:00,2023-05-15 21:57:57.032000+00:00,28.75613784790039,477.0,5.8726959228515625,377.0,21.16880226135254,val_logLik,1e-07,50,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.001,fish,False,False,None,None,10000,0.0,0,3,2,1,0,20,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f72741fe410>,0.999,0,0.0,Adam,info,10,0.001,1,train.log,hp.py,LOCAL,"[{""run_id"": ""aaf155850de84b3780a4f66a0adcff32"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 21:57:49.592669"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""4007cb832b3b442891f6ebf0a6c2f292"", ""mlflow_version"": ""2.2.2""}]",daniel,honorable-bird-168
