run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_logLik,metrics.val_logLik,params.y_dropout,params.x_dropout,params.log_file,params.y_base_units,params.base_distribution,params.x_units,params.data_path,params.seed,params.x_layers,params.y_top_units,params.learning_rate,params.fast,params.optimizer,params.model_type,params.log_level,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.user
ca2c5234e8134bb68b5b778696e8bad6,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/ca2c5234e8134bb68b5b778696e8bad6/artifacts,2023-05-02 21:16:36.167000+00:00,2023-05-02 21:16:54.789000+00:00,251.4150390625,251.4150390625,0,0,train.log,50,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,diabetes,1,2,10,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7f75c21daf50>,ModelType.INTER,info,LOCAL,silent-flea-489,hp.py,david
829cc35892b5429f91735777ff4b1644,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/829cc35892b5429f91735777ff4b1644/artifacts,2023-05-02 21:16:35.809000+00:00,2023-05-02 21:16:53.225000+00:00,14.540546417236328,11.401264190673828,0.1,0.1,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,3,1,5,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7f410830e140>,ModelType.LS,info,LOCAL,smiling-fowl-814,hp.py,david
38de6d310e8249bea10570c7176fa380,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/38de6d310e8249bea10570c7176fa380/artifacts,2023-05-02 21:16:35.808000+00:00,2023-05-02 21:18:00.558000+00:00,11.781379699707031,9.387228012084961,0.1,0.1,train.log,100,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,2,1,20,0.001,False,<keras.optimizers.legacy.adam.Adam object at 0x7efd64689930>,ModelType.LS,info,LOCAL,awesome-shoat-229,hp.py,david
03813993cf094252a90ab59eaa791b03,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/03813993cf094252a90ab59eaa791b03/artifacts,2023-05-02 21:16:35.611000+00:00,2023-05-02 21:16:52.760000+00:00,15.698013305664062,11.73913860321045,0.1,0.1,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,diabetes,2,1,5,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7fda8c6cbd90>,ModelType.INTER,info,LOCAL,sedate-ray-600,hp.py,david
efc4edabc4e947ee9cd511e04f8699d2,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/efc4edabc4e947ee9cd511e04f8699d2/artifacts,2023-05-02 21:16:32.874000+00:00,2023-05-02 21:16:51.086000+00:00,12.155656814575195,8.715160369873047,0.1,0.1,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,diabetes,2,2,20,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7fc1246e9ae0>,ModelType.LS,info,LOCAL,flawless-yak-824,hp.py,david
0d797cdf9b2146128cda5da15e3136a4,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/0d797cdf9b2146128cda5da15e3136a4/artifacts,2023-05-02 21:16:32.183000+00:00,2023-05-02 21:18:31.162000+00:00,13.215741157531738,9.256267547607422,0.1,0.1,train.log,50,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",20,diabetes,1,2,10,1e-04,False,<keras.optimizers.legacy.adam.Adam object at 0x7feb1959d210>,ModelType.LS,info,LOCAL,calm-cat-466,hp.py,david
79132aad0fc64d1c94c4c25de8f535aa,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/79132aad0fc64d1c94c4c25de8f535aa/artifacts,2023-05-02 21:16:31.169000+00:00,2023-05-02 21:17:43.610000+00:00,227.23333740234375,251.7525177001953,0.1,0.1,train.log,100,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,1,1,5,1e-04,False,<keras.optimizers.legacy.adam.Adam object at 0x7f38483b9180>,ModelType.LS,info,LOCAL,wise-lamb-136,hp.py,david
eb9f2115d25f4908a17bb93aaf539194,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/eb9f2115d25f4908a17bb93aaf539194/artifacts,2023-05-02 21:16:30.523000+00:00,2023-05-02 21:18:51.673000+00:00,13.765236854553223,9.868778228759766,0,0,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,2,1,20,1e-04,False,<keras.optimizers.legacy.adam.Adam object at 0x7f00803b6da0>,ModelType.LS,info,LOCAL,redolent-loon-111,hp.py,david
4cc0da59b5f04586bcd7006418936177,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/4cc0da59b5f04586bcd7006418936177/artifacts,2023-05-02 21:16:30.183000+00:00,2023-05-02 21:16:52.079000+00:00,232.1793670654297,248.93551635742188,0,0,train.log,50,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,2,2,5,1e-04,False,<keras.optimizers.legacy.adam.Adam object at 0x7ff6ec3add20>,ModelType.LS,info,LOCAL,victorious-fish-929,hp.py,david
522d92d15ca64b96b2de0611d40dd7c8,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/522d92d15ca64b96b2de0611d40dd7c8/artifacts,2023-05-02 21:16:29.447000+00:00,2023-05-02 21:17:12.871000+00:00,228.33493041992188,252.7123260498047,0,0,train.log,100,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,diabetes,3,2,20,1e-04,False,<keras.optimizers.legacy.adam.Adam object at 0x7fb4483500a0>,ModelType.LS,info,LOCAL,fun-sloth-5,hp.py,david
c0c37cedd8354ed5bb7fcf9ead48501a,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/c0c37cedd8354ed5bb7fcf9ead48501a/artifacts,2023-05-02 21:16:28.601000+00:00,2023-05-02 21:16:54.291000+00:00,12.653960227966309,8.02059268951416,0.1,0.1,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,3,2,10,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7fb8d0595420>,ModelType.INTER,info,LOCAL,thoughtful-whale-52,hp.py,david
