run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_logLik,metrics.val_logLik,params.y_dropout,params.y_base_units,params.seed,params.y_top_units,params.optimizer,params.learning_rate,params.log_file,params.base_distribution,params.x_units,params.fast,params.x_dropout,params.data_path,params.x_layers,params.model_type,params.log_level,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName
518e8bc321a74a10a58b32270d0aeaef,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/518e8bc321a74a10a58b32270d0aeaef/artifacts,2023-05-02 15:51:51.864000+00:00,2023-05-02 15:53:17.874000+00:00,444.81121826171875,154.71694946289062,0.1,100,3,20,<keras.optimizers.legacy.adam.Adam object at 0x7f1100651780>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,gaudy-bass-525
bf9ee974979c477eb1f7376f533071c6,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/bf9ee974979c477eb1f7376f533071c6/artifacts,2023-05-02 15:51:32.926000+00:00,2023-05-02 15:52:12.140000+00:00,25.052255630493164,7.241849899291992,0.1,20,3,5,<keras.optimizers.legacy.adam.Adam object at 0x7fd9447e0ee0>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,1,ModelType.LS,info,hp.py,LOCAL,david,merciful-lynx-176
fa3560d1e93e4dfcabe4c2e68f2206b9,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/fa3560d1e93e4dfcabe4c2e68f2206b9/artifacts,2023-05-02 15:51:21.554000+00:00,2023-05-02 15:52:24.113000+00:00,27.367538452148438,5.321451663970947,0.1,50,3,5,<keras.optimizers.legacy.adam.Adam object at 0x7f1d9fc9bfd0>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.LS,info,hp.py,LOCAL,david,enthused-worm-644
fb505d9d1a954ccb90c89530380791a5,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/fb505d9d1a954ccb90c89530380791a5/artifacts,2023-05-02 15:51:06.989000+00:00,2023-05-02 15:53:42.323000+00:00,18.166322708129883,4.570614814758301,0.1,100,2,20,<keras.optimizers.legacy.adam.Adam object at 0x7f7b544cf670>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",20,False,0.1,airfoil,2,ModelType.LS,info,hp.py,LOCAL,david,adaptable-eel-763
4996351878724339851ac31f1065ee44,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/4996351878724339851ac31f1065ee44/artifacts,2023-05-02 15:50:53.464000+00:00,2023-05-02 15:51:21.534000+00:00,444.81121826171875,154.71694946289062,0.1,50,3,5,<keras.optimizers.legacy.adam.Adam object at 0x7f1d8468f0a0>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,suave-eel-488
d7ead86a5f014b86b60e626dbf3c3cab,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/d7ead86a5f014b86b60e626dbf3c3cab/artifacts,2023-05-02 15:50:38.638000+00:00,2023-05-02 15:52:00.947000+00:00,10.810962677001953,3.5755786895751953,0.1,20,2,5,<keras.optimizers.legacy.adam.Adam object at 0x7f212851b5b0>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,inquisitive-flea-960
b467d74d2f5344f980b83caad8751835,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/b467d74d2f5344f980b83caad8751835/artifacts,2023-05-02 15:50:31.288000+00:00,2023-05-02 15:51:52.093000+00:00,444.81121826171875,154.71694946289062,0.1,100,2,20,<keras.optimizers.legacy.adam.Adam object at 0x7f6fb02abe20>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,victorious-auk-159
2a70db3a27254f0e9838601712086d97,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/2a70db3a27254f0e9838601712086d97/artifacts,2023-05-02 15:50:26.377000+00:00,2023-05-02 15:51:06.971000+00:00,444.81121826171875,154.71694946289062,0.1,100,2,20,<keras.optimizers.legacy.adam.Adam object at 0x7f7b544ccf70>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",20,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,exultant-sheep-565
ce4e0441432247ffb30c5a8e8722dcd9,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/ce4e0441432247ffb30c5a8e8722dcd9/artifacts,2023-05-02 15:50:17.455000+00:00,2023-05-02 15:52:02.862000+00:00,-7.571186542510986,-2.4250741004943848,0.1,100,1,10,<keras.optimizers.legacy.adam.Adam object at 0x7faa8844add0>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.LS,info,hp.py,LOCAL,david,sassy-pig-716
103586162d504f5fa4bfaf3ba6b9c204,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/103586162d504f5fa4bfaf3ba6b9c204/artifacts,2023-05-02 15:50:12.680000+00:00,2023-05-02 15:51:32.908000+00:00,-1.6927541494369507,0.05136978626251221,0.1,20,3,5,<keras.optimizers.legacy.adam.Adam object at 0x7fd9447e01c0>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,gaudy-crow-804
